ID,business_id,city,state,postal_code,latitude,longitude,review_count,EthnicType,stars
464,JXWDWoW4dDGcbaU2BQq8Og,Las Vegas,NV,89115,36.1999961,-115.0980788,22,Mexican,4.5
466,mUdalYTuAtnZm2K9zoH27Q,Las Vegas,NV,89109,36.10262583,-115.1703979,974,French,4.5
469,lTixk1IT-D4hoMZ6LgoyHQ,Las Vegas,NV,89109,36.132034,-115.1626637,820,American,4
470,8KsMtzkmKgNsiVWyeeYQYw,Las Vegas,NV,89102,36.1254312,-115.1969657,49,Chinese,3.5
473,NdXgEnEpHrP74L1oZtdsBQ,Phoenix,AZ,85042,33.37860646,-112.0306289,33,Italian,2
474,cKXMA7AoyvrFKaZzNOp0nA,Las Vegas,NV,89169,36.1133965,-115.1600873,102,Italian,4
475,DPmZTwZuknnVPAeIGJq5SA,Las Vegas,NV,89139,36.0516237,-115.244128,80,Vietnamese,3.5
476,w8U_VWX5Xu0DFZiAyDFblg,Phoenix,AZ,85037,33.49391312,-112.2893746,8,Mexican,4
477,suFSckaQV8NmND7dytpf4w,Las Vegas,NV,89119,36.1151245,-115.1480267,97,Mediterranean,3.5
478,fseN-tYwcbjtYm7DjjEjLw,Phoenix,AZ,85032,33.6399591,-111.9782662,77,Chinese,3.5
480,xZhNZb01n9b4e2X7bZdoVQ,Phoenix,AZ,85013,33.4874748,-112.0830342,513,Mexican,4
481,vugrV0cSoUGfS1Ef_mF7nQ,Las Vegas,NV,89108,36.1999286,-115.2420055,23,American,3.5
482,XvEvKbOIqbRgpjSFvB_89g,Phoenix,AZ,85035,33.46627808,-112.1666794,6,Mexican,4.5
484,Nw_-4DFjYK6BDG0CwNwSvQ,Las Vegas,NV,89122,36.08327572,-115.0322995,32,Italian,2
487,-3zffZUHoY8bQjGfPSoBKQ,Las Vegas,NV,89109,36.11199,-115.177001,590,American,4
488,wy6pYrWtiGrktOpUmsvCHQ,Las Vegas,NV,89109,36.12132924,-115.1685001,19,Mexican,3
490,Y9oYrGHiMyRIRaudSWomzg,Las Vegas,NV,89130,36.271119,-115.207257,65,Asian Fusion,3.5
493,r9J4uFdWhDgH8poy1KTdDg,Phoenix,AZ,85024,33.65541133,-112.0314295,25,Chinese,2
500,#NAME?,Phoenix,AZ,85027,33.6547926,-112.0978659,27,Mexican,2
502,IRbgMt0cVuzK1KSppU16_Q,Las Vegas,NV,89109,36.126878,-115.165747,445,Asian Fusion,4
503,XQJr9_jZR1vOoZVcZfDDwQ,Las Vegas,NV,89139,36.0379386,-115.1818561,602,American,3
505,CxE5OE_t29h_wqqK1BsoFA,Las Vegas,NV,89119,36.09022374,-115.1764393,39,American,2.5
507,uqo0qY32KN0wyzsB30hB5A,Las Vegas,NV,89119,36.05912332,-115.1718664,94,American,3
509,foQZ6guS0l49trURKh7vlA,Las Vegas,NV,89109,36.1050697,-115.1733278,507,American,3.5
510,_e3rChyednoh47n2cjGv2w,Phoenix,AZ,85018,33.47985225,-111.9939478,222,Italian,4.5
514,u0YYkO2CeD3JFCkR1wSMog,Las Vegas,NV,89109,36.112428,-115.171519,291,Italian,3.5
515,FoKx_RP4kUM-aiGo3wlUUw,Phoenix,AZ,85021,33.5524748,-112.0990906,198,Mexican,4
516,2PS9kBbuJcmBhcNp-D62uA,Las Vegas,NV,89146,36.1433289,-115.2254093,98,Asian Fusion,4.5
517,RdK6dhy4lOb2taNp-WrHjQ,Phoenix,AZ,85042,33.3790989,-112.0705987,52,Mexican,4
518,HyoPFfBHLK0lKVHWEdFpvQ,Las Vegas,NV,89121,36.1005371,-115.0741452,47,Chinese,4
519,Nh2fgoaTl3TMP8OBoOOFEA,Las Vegas,NV,89101,36.1697096,-115.1236952,4,American,3
520,2dCnTMv3Hh-fM8bOjYS4Xw,Las Vegas,NV,89146,36.1437858,-115.2266305,326,American,3.5
521,kI86MfVvZPJUm4RYy3YmUw,Las Vegas,NV,89144,36.1700271,-115.292602,7,American,2.5
523,5ic8m9PNixMA__h0G4WH5w,Las Vegas,NV,89148,36.07241359,-115.2955664,3,American,4.5
524,MJlq5AuCkRjz31sKspxp1g,Phoenix,AZ,85027,33.65527291,-112.0982158,88,Indian,2.5
525,yjME88ri8wpBDm6i0xoi9Q,Las Vegas,NV,89109,36.103399,-115.169402,227,American,3
526,eRKVkDsHSFjaej3j7H0HyA,Las Vegas,NV,89104,36.15864047,-115.1342549,4,Mexican,5
527,jzM4dTlstNmGDPRT9SC6Hw,Phoenix,AZ,85050,33.6770959,-111.9761895,103,Mexican,3.5
530,AdB7a8eo7uK_Fq-aX6_l8g,Phoenix,AZ,85022,33.60943809,-112.0666878,48,American,4
533,n1S7XnZfCCDIWlMZ8yUvEw,Phoenix,AZ,85027,33.66664662,-112.1238534,22,Chinese,2.5
534,wrRxFrnUucvR4dlG6Q9fKA,Phoenix,AZ,85085,33.711702,-112.111312,39,Chinese,2.5
535,Jj8ubiwwuCR-rrhrrjcryw,Phoenix,AZ,85015,33.5037755,-112.1005014,550,Vietnamese,4
538,EnCIojgP5KTr1leaysFE3A,Las Vegas,NV,89104,36.15126861,-115.1525455,1222,American,4.5
539,hpg2c5vFer85hvTnun2mNg,Las Vegas,NV,89169,36.113748,-115.162994,9,American,2.5
540,D2EDuQwOHp1OdGUNsFzKMw,Las Vegas,NV,89123,36.042352,-115.152126,26,Mexican,2.5
541,4H7Olit19_wdu14hJI-tiw,Phoenix,AZ,85009,33.4515816,-112.1297594,7,Mexican,5
544,Sl42oSRXpwbjWd4V-Fxhaw,Phoenix,AZ,85017,33.52434057,-112.1337949,47,American,2
546,gDyOfw49K5Sr4-vKVVwDfA,Las Vegas,NV,89103,36.10076817,-115.2254771,53,American,2
548,YBIhTjmEH3IEZW4Dr5ReRA,Phoenix,AZ,85037,33.49423211,-112.2881134,205,Asian Fusion,4.5
549,h-1cbSCEMQlf3ampVX6pLw,Las Vegas,NV,89142,36.1588987,-115.0492967,41,American,2.5
550,7fxebHYUwIF6CakxSr70iQ,Las Vegas,NV,89109,36.12484361,-115.1686551,1280,Italian,3.5
553,eHgxuooEDnjsmmckxPcKHQ,Las Vegas,NV,89103,36.1164467,-115.1848942,20,Chinese,3
555,kHpXJ2vciumu2KhNHg0hYA,Phoenix,AZ,85004,33.4484654,-112.0712574,260,American,3.5
556,RzTnVmiDPChwkPnQAIGUUw,Phoenix,AZ,85020,33.5674142,-112.070915,15,Mexican,3.5
558,mcXRNuN1MsgXYt8B2MWz2Q,Phoenix,AZ,85032,33.62659551,-112.0113766,38,Mexican,2
559,ruo16t1qd2aywwUE47Ojnw,Phoenix,AZ,85051,33.5734857,-112.1257641,61,Asian Fusion,4.5
562,Q4FQs4EUKH7iPGAAgSeWQw,Phoenix,AZ,85006,33.4708674,-112.0653819,73,American,3.5
564,bizdJ-aiyYd2aBVa_f1RXA,Las Vegas,NV,89109,36.10635168,-115.1722211,3,American,4.5
565,JkzqS4JDOpoHrj534rzvAA,Phoenix,AZ,85007,33.451554,-112.090521,176,Chinese,4.5
566,jtQARsP6P-LbkyjbO1qNGg,Las Vegas,NV,89130,36.241809,-115.234495,103,American,3.5
569,zwmps5SXn30g-f5wqg_r9A,Phoenix,AZ,85029,33.581387,-112.13188,109,Mexican,2.5
570,DDs5YMhAjnP6oA5-eGw_TQ,Las Vegas,NV,89110,36.1701078,-115.0627023,25,American,2
571,ByYn1vNlI6MY_ZNoaH8eCw,Las Vegas,NV,89109,36.1074947,-115.1560042,9,American,2
573,nMaIIKEAW2cTEWbEyeFyXQ,Las Vegas,NV,89148,36.0897568,-115.297907,287,Thai,4
575,2pcrNqDnsFd6UCelOriVlw,Las Vegas,NV,89108,36.217635,-115.212381,11,Mexican,2.5
577,VaKXUpmWTTWDKbpJ3aQdMw,Las Vegas,NV,89113,36.05511363,-115.2814732,326,American,3.5
580,gQMAcDm8kv8ev7x2BshMwg,Phoenix,AZ,85015,33.5100117,-112.0960331,669,Vietnamese,4
581,YYzHvjD16a8Vn6AeaWBKJg,Las Vegas,NV,89123,36.0106875,-115.1371278,275,Asian Fusion,4
584,d4qwVw4PcN-_2mK2o1Ro1g,Las Vegas,NV,89169,36.1100828,-115.1538714,927,Mexican,3.5
585,L1-1P3acJc4gEFvWwjXcNQ,Las Vegas,NV,89118,36.0985778,-115.2424401,327,Greek,5
586,TeggG3duunpoy__1Y2SAyQ,Las Vegas,NV,89119,36.10362701,-115.1377691,350,Hawaiian,3.5
589,RQTatUj2f9Nz9JViTH4aAQ,Phoenix,AZ,85020,33.5917433,-112.0632718,421,Mediterranean,4
590,OwZM33ZI8LZVknaLICWIhw,Phoenix,AZ,85032,33.6244243,-111.9784424,187,Mediterranean,4
593,Piw03nxAXZF86UYaVrDn1g,Las Vegas,NV,89123,36.0549747,-115.1690569,3,Italian,2.5
595,GkRF8rSvh9cOQuuPeDh9bg,Las Vegas,NV,89117,36.14319843,-115.2644564,374,Japanese,4
598,iBkc2dV-lXeXadYwmnOOIA,Phoenix,AZ,85004,33.476879,-112.073441,25,American,4
600,URa75T-A1QvjMUFNIPyukQ,Phoenix,AZ,85027,33.6839914,-112.1040221,125,Asian Fusion,4.5
601,jZ_3vs_RtMrkZbol1U_U7Q,Phoenix,AZ,85016,33.5098669,-112.0394971,80,Greek,3.5
604,CR2DMfg3uP02PKT_fuygIw,Las Vegas,NV,89183,36.0070073,-115.1462433,119,Italian,3.5
605,gCx6B1rYx1qWWh-4WhudVQ,Las Vegas,NV,89121,36.1147452,-115.1084176,5,American,2
606,54LYVM1gCGQ2UVFK9QhgTw,Las Vegas,NV,89107,36.1793432,-115.2426874,78,Korean,4.5
610,z2CVPfaG8C_rydUZCcsqbw,Las Vegas,NV,89146,36.1260798,-115.2215303,87,Japanese,4.5
612,N0l-6kdgRXEskiGw3ab05A,Las Vegas,NV,89139,36.0414,-115.184424,65,American,3
614,6PqYwabO2g1r2ZB7eImOiw,Las Vegas,NV,89108,36.2187843,-115.2444229,183,Italian,3.5
615,kkEqZmVvVkgmCaOqE13mDg,Phoenix,AZ,85051,33.58265205,-112.1185255,55,Asian Fusion,4
618,tv-WIUQifcp5J9pUKoiE3Q,Las Vegas,NV,89119,36.0765176,-115.1533426,57,Asian Fusion,4
619,F7E3qP0oz_SuVGZGL0D8Zw,Las Vegas,NV,89109,36.1354133,-115.1600836,3,Italian,3
621,SOX-F4C7WcpWohSL47uEJw,Las Vegas,NV,89110,36.188247,-115.0908137,3,Spanish,3
622,Wu8Ia0A5HkIlpu5ptfvcvg,Las Vegas,NV,89102,36.14495492,-115.2046129,22,American,3
623,HRZfoNssELsHN0SMmYoMsw,Las Vegas,NV,89104,36.14473343,-115.1183014,11,Mexican,4
624,z85R3JrM5xkudu2SZxObPQ,Las Vegas,NV,89169,36.1259249,-115.13532,17,Mexican,3.5
627,PChG1Dm0A6AXIXkXGVK8Fw,Las Vegas,NV,89129,36.21899007,-115.2582738,458,Japanese,4
628,5nWfU-qheLL-JzwYgHe_cQ,Phoenix,AZ,85020,33.546583,-112.0469306,105,American,3
629,65kCKrnO3SulNYEen0itGg,Phoenix,AZ,85022,33.607105,-112.063427,102,Italian,4
632,y1VInN5m3RbHU59kiQbmxA,Phoenix,AZ,85016,33.4895374,-112.0304508,216,Mexican,4
633,KkmPDIWzvwbBpyqOHT6pcQ,Las Vegas,NV,89109,36.11636745,-115.1764396,792,Italian,3.5
634,oLbHJ_qJh78Kw4fhUw1HGg,Las Vegas,NV,89156,36.19418,-115.025472,54,Chinese,3.5
636,FWBWBnM2zjycBI7QrayklA,Las Vegas,NV,89109,36.1051256,-115.1752326,16,American,2.5
640,KjCEF8aEk1ZBCrJitRi7fA,Phoenix,AZ,85012,33.4834128,-112.0753722,13,American,3
641,R_6ZdYGyq7W1EE2fXML30w,Phoenix,AZ,85012,33.4825295,-112.0732229,35,American,3.5
642,IFvBnwcWJ54BgMzVnCxIrQ,Las Vegas,NV,89128,36.2003923,-115.2819512,69,American,4.5
643,WYxOAOMIBcnqf8QHfqaAIg,Las Vegas,NV,89109,36.13389103,-115.1373114,70,American,2.5
646,aNCLPEsrgB_gGwULOpYpqw,Phoenix,AZ,85034,33.4374555,-112.0593994,12,Hawaiian,3.5
647,rbywwnfMjFjJwLQkgpdIEw,Phoenix,AZ,85006,33.4579361,-112.0520629,292,Mexican,4.5
649,MAuSh7NKoT__CQ4BumoayA,Las Vegas,NV,89119,36.09560316,-115.1753421,727,Mexican,3.5
650,PYIk6aWfw8B8bO1mTn2rpQ,Las Vegas,NV,89109,36.10978887,-115.1741057,8,Asian Fusion,4
651,Sm2k1ijcnK17Ro5paN2_qQ,Las Vegas,NV,89108,36.232623,-115.2432671,143,Italian,4
652,XDYCIRENiT2doRZgwNJ3SA,Las Vegas,NV,89103,36.11254551,-115.2426152,188,Mexican,2.5
653,jvdZQPW2AwJOHYbQYPZq3A,Phoenix,AZ,85017,33.5232172,-112.1339665,15,Italian,2.5
654,CSaVK9wgqe2_tQuuCDINyQ,Las Vegas,NV,89123,36.034614,-115.1191579,151,Italian,4.5
659,wX1ORSDKPkA5ftE7F6UONw,Las Vegas,NV,89145,36.1618764,-115.2453617,732,American,4.5
661,bo05yEhBVDA6YFOST_Gqlg,Phoenix,AZ,85029,33.61038718,-112.1353181,12,Mexican,3.5
664,U9FCFksABmJcS5Di22PspQ,Phoenix,AZ,85054,33.675455,-111.9649366,93,American,4
666,uDeycmwCy26ALJHeG3SsEA,Las Vegas,NV,89149,36.28123174,-115.2861511,233,American,3
669,9IIhExGT0f6x26hTjyBbrw,Phoenix,AZ,85020,33.5527294,-112.0547215,171,Asian Fusion,4.5
670,m01nlmGzbS0TBB8NZxp3Yg,Las Vegas,NV,89130,36.2183608,-115.2068994,7,American,3.5
671,JBQGpGvE41RhddSgUI4lfA,Las Vegas,NV,89119,36.0838389,-115.148385,6,Asian Fusion,2
672,PpHnxQaRP2JNjJODQDX9GA,Las Vegas,NV,89103,36.1231734,-115.2436302,66,American,3
673,9ae7asMUB-Fty3tw6m18qQ,Las Vegas,NV,89103,36.11549,-115.1891,91,Vietnamese,3
675,N-5j18ODfZKH_Q5p__MoSw,Phoenix,AZ,85043,33.4507665,-112.1568449,65,Mexican,3.5
676,ohqeJybL1FuFzN4P8pwxhg,Las Vegas,NV,89128,36.195608,-115.2610055,76,Mexican,2
677,CftugKq9LBGGbYbzGWN5Qg,Las Vegas,NV,89102,36.14416254,-115.1614635,29,Mediterranean,4.5
678,vQWVP7MtpgXFwUMvxCj9Tw,Las Vegas,NV,89109,36.112986,-115.16345,80,Italian,3.5
681,lKq4Qsz13FDcAVgp49uukQ,Las Vegas,NV,89119,36.094448,-115.176184,536,Italian,3.5
682,XbHGNouUFUJgIcN6EOb5zQ,Las Vegas,NV,89103,36.1244409,-115.243702,73,Mexican,4
684,2DydwQRkIutHarWT_o1L0Q,Las Vegas,NV,89118,36.060423,-115.224332,50,Mexican,3
685,gV63aLTQ06Nff0GzJ0tcUA,Las Vegas,NV,89103,36.11447562,-115.1948297,444,French,4
686,1rebduwtmrHQhl32djRS7A,Phoenix,AZ,85007,33.4801488,-112.0916666,149,Greek,4.5
687,FkdG2Qsh0V2UmrEOn_ImDA,Las Vegas,NV,89102,36.1462673,-115.1829873,18,Mexican,4
690,8b5ll2kjXfjgFIqWsjkr8Q,Las Vegas,NV,89119,36.090754,-115.1766701,88,American,3
691,wdtTVOhK3iqVqlJunhxc2Q,Phoenix,AZ,85051,33.55483217,-112.1177918,3,Mediterranean,5
692,Hh1I-rRuM1MwpyT0IuvXMw,Phoenix,AZ,85037,33.49415444,-112.2920152,11,Mexican,4
694,rQd-wVQIQ1t7gPqoH9_Gvw,Las Vegas,NV,89121,36.1011613,-115.0771533,6,Mexican,3.5
695,_bOlJfNELoVIiYGonYnPWw,Las Vegas,NV,89142,36.1580683,-115.0462754,31,Japanese,3.5
696,VbuqVOVUT4HYXKI6B_S59A,Phoenix,AZ,85020,33.5527984,-112.0542597,242,American,4
699,ID5wWJ9C7G0hfbQilvlfxA,Las Vegas,NV,89101,36.1687401,-115.1395496,553,Mexican,3.5
700,iRFaq249LVEFGeXLzPULnQ,Las Vegas,NV,89109,36.1268091,-115.1766671,106,Chinese,4
702,TdoLDxiqDKbk_lmni5nu6A,Las Vegas,NV,89130,36.26357407,-115.2512254,41,Mexican,4.5
703,me17NOULVwu40AdKGYHIaQ,Las Vegas,NV,89123,36.04326331,-115.150276,126,Italian,4
704,zaxK3ea92mvEBRy-jttngg,Las Vegas,NV,89109,36.11766203,-115.1704301,213,American,3.5
705,lZZLmG1ANLq2Yb3KuVA4NA,Las Vegas,NV,89109,36.13766706,-115.1646591,321,American,2
706,QnCsCbE7EQte_MDWLO1gYg,Phoenix,AZ,85048,33.30480849,-111.993705,9,Mexican,4
707,fXUJ9d5R6kNXrnAouByB6g,Phoenix,AZ,85009,33.451137,-112.130043,57,Mexican,3.5
709,2HxaDXZmAOH6LiuzGgNdPA,Las Vegas,NV,89118,36.0615179,-115.2424786,161,Mexican,3
712,u84xKtVRDLuh_P_zXWkzLQ,Las Vegas,NV,89102,36.1585619,-115.1657933,31,Mexican,3
714,R_LcZEX_Ua4JnC3CFg_ZmQ,Las Vegas,NV,89148,36.0755982,-115.2899561,24,American,3.5
717,zdE82PiD6wquvjYLyhOJNA,Las Vegas,NV,89107,36.179939,-115.206417,1171,Asian Fusion,4.5
720,MnYGGxWpMyQ7oncUPjbEmw,Las Vegas,NV,89109,36.095424,-115.175922,100,American,3
721,Lau3N654yNyWdIIybea1uA,Las Vegas,NV,89109,36.102269,-115.174664,524,Italian,3.5
722,DJXZrIi4k1Iyd1mQRwxIMg,Las Vegas,NV,89119,36.08550023,-115.1194323,69,Greek,3.5
723,eRjcli4nDHRwhByViUz9Ow,Las Vegas,NV,89129,36.21875882,-115.314123,124,Italian,3
726,o8AZ7uHNU8tS-KLwCdPICw,Phoenix,AZ,85023,33.64089548,-112.028018,22,Mexican,4
727,5T0h9YCsXiDZyBsVIN9gcg,Las Vegas,NV,89128,36.1953125,-115.248178,323,Vietnamese,3.5
728,cOqd9ou3uf-1k3OWFo-_CQ,Las Vegas,NV,89119,36.10416154,-115.1376311,21,Hawaiian,4.5
730,ni4ppUp4oHq-OSSCgUIGiA,Las Vegas,NV,89109,36.10665561,-115.1769145,301,Japanese,2.5
731,8SwMaPL6AJIs1ZPSZ3NJ4w,Las Vegas,NV,89103,36.112856,-115.242389,419,Spanish,4
732,aF6cB7BtV3lXQhJoLuESGw,Las Vegas,NV,89110,36.1782296,-115.0797986,41,Mexican,4
733,J2nCJBrGn4EQT1abnBHaUQ,Las Vegas,NV,89130,36.2399444,-115.2300782,15,American,4
734,Q08j1Ywri0YUHo-qLKi80g,Phoenix,AZ,85009,33.4505443,-112.1171555,23,Mexican,3.5
735,NvG2KYObJujUeswSDmww_w,Phoenix,AZ,85086,33.85823293,-112.1121809,65,Italian,3
738,q_CpNXiPQbd6Iq0bnldhng,Las Vegas,NV,89142,36.1580433,-115.0460999,37,Hawaiian,3.5
740,LtXy1VinKWfuLFslVarKRw,Las Vegas,NV,89019,36.10531531,-115.1723651,626,American,3.5
741,jGZRh1xFsy14fec3IG6-Hg,Las Vegas,NV,89146,36.146289,-115.2438882,25,American,4
743,JDIbJyTbvmUqCDRHjGcGIQ,Phoenix,AZ,85043,33.461712,-112.169718,32,American,3
744,ju1jDr9nF0YCeTNKMYXPVA,Phoenix,AZ,85008,33.465718,-112.0112336,12,Mexican,4
747,wqqpciqva5yN-c72SmvaOw,Phoenix,AZ,85031,33.49533996,-112.1685651,20,Mexican,3.5
748,xS5HGqgk0KY2jFWU-l_nrA,Phoenix,AZ,85028,33.5832249,-111.9785446,119,American,4
749,FaoMHRFjrZvD9_RvYZX4oQ,Las Vegas,NV,89118,36.0721266,-115.2068949,27,American,2.5
750,JjjlhlQ2LEaQMuAug4fDIA,Las Vegas,NV,89102,36.12752397,-115.197796,251,Asian Fusion,3.5
751,F6p_k-Q6W_kkAb-s_a0Omw,Las Vegas,NV,89119,36.06884627,-115.1782062,160,Mediterranean,4
752,W0oH-WXVdQj98XJ9Obn82Q,Las Vegas,NV,89103,36.11681821,-115.1920739,150,American,2.5
753,0xtBEP5zCu1153SoqqemLw,Las Vegas,NV,89120,36.0718988,-115.0941131,132,Mexican,4.5
754,o2nt0ZJP0WmdDL-4HV-p4w,Las Vegas,NV,89120,36.0723539,-115.0992807,99,Mexican,4
755,f4x1YBxkLrZg652xt2KR5g,Las Vegas,NV,89109,36.11818069,-115.1715798,4774,American,4
756,H_FkQxifSo13B2FWjhp36g,Las Vegas,NV,89109,36.1226902,-115.1701939,649,Italian,3.5
757,7kmHtcImdFJrPejNNP4TMg,Phoenix,AZ,85017,33.4955392,-112.1167073,22,Mexican,4.5
758,Mh84_j7YmRrAcm0DWV4bUw,Las Vegas,NV,89119,36.10698609,-115.1360262,580,Italian,4.5
763,XdOxflXrlWRdL9IWzXC54Q,Las Vegas,NV,89149,36.27276647,-115.266529,188,Italian,3.5
765,eBj_YyJU5jVu6tbZCkdtDA,Las Vegas,NV,89145,36.1671901,-115.2855925,447,Italian,4
767,pCQC79ndhdiaJaQmP6QiYQ,Las Vegas,NV,89109,36.1272241,-115.1715512,8,Italian,4
768,hgrbo2EvuhDiKvFObqe1wA,Phoenix,AZ,85006,33.4756296,-112.0482293,19,Mexican,4.5
772,Kvm-YTwOrexgqxZ25CRi-w,Las Vegas,NV,89121,36.0996154,-115.1134551,44,Mexican,4
774,k4qx8DacgRbM9vpVbWc3zA,Phoenix,AZ,85004,33.4523351,-112.0696144,160,American,2.5
775,plWuv4gda7m0KlqCNhrb4w,Phoenix,AZ,85004,33.45705418,-112.0715672,935,American,4
776,0EgYXYjt2XJL4hlsKnzrcw,Las Vegas,NV,89101,36.1657583,-115.1329346,654,American,4.5
777,MNaPOkqm2vKeNG8EqkZWCg,Las Vegas,NV,89101,36.1609794,-115.1478447,338,Italian,4
783,9tLCuUmw3Tlco-tKPGkIWQ,Las Vegas,NV,89149,36.26471626,-115.2580938,109,Asian Fusion,4
787,zidkKI_N1OPxsiddTOQH_Q,Phoenix,AZ,85023,33.640571,-112.1109254,341,American,4.5
788,yy27y9vFs2-W7jigzAky0g,Phoenix,AZ,85027,33.6551102,-112.081677,77,Vietnamese,3.5
791,f5sSn5cO4t6mF_mdnzKkyA,Las Vegas,NV,89130,36.23845378,-115.2323913,29,Mexican,2.5
792,h-psPOmlY0mCOflb3S3rdQ,Phoenix,AZ,85053,33.6415616,-112.1195269,142,Indian,3
793,xmAakatNKpvIJ-Fmq5swCw,Phoenix,AZ,85018,33.49417416,-112.0039228,191,American,4
794,5sqC0kX6lBvKR983T_EBcg,Phoenix,AZ,85016,33.508767,-112.0356452,227,Mexican,3
796,0q_BHpxbikVtPRRLRu-U0g,Las Vegas,NV,89109,36.113808,-115.174438,789,Spanish,4.5
799,f_eiOrEcMnkHB7GvQVOHkQ,Las Vegas,NV,89109,36.126212,-115.164514,639,American,4
802,fW7SHgmidc32kHSoyLTM2A,Las Vegas,NV,89179,35.997073,-115.244096,416,American,4
804,XC06xxb7FFYsXcI2E38IIw,Phoenix,AZ,85016,33.510034,-112.0241743,628,American,4
805,rCD-XFLBhscylZdg1OkCSQ,Phoenix,AZ,85033,33.47923335,-112.2173886,56,American,3.5
806,1fG7Xg4dLzcKIApzJiXtXw,Las Vegas,NV,89146,36.12676942,-115.2420538,8,Korean,4
807,UPIYuRaZvknINOd1w8kqRQ,Las Vegas,NV,89146,36.1270336,-115.2096821,2291,Japanese,4
809,HXCCITejNvcqtjNQRHnMPw,Las Vegas,NV,89115,36.2400085,-115.0614018,7,Mexican,3
810,rIeXMt92PLNjZbemWKRXcA,Las Vegas,NV,89148,36.0763862,-115.2979663,177,Chinese,4
811,wcE1oKRQyi__19LH5WOszA,Las Vegas,NV,89121,36.130009,-115.1033738,17,Mexican,2.5
812,ylxqmxh2gO1yCpQkIk6o3A,Phoenix,AZ,85044,33.34802085,-111.980879,188,Greek,4
813,CGgUHkAKU0QBsdGvXxfMuw,Phoenix,AZ,85029,33.5829417,-112.0993303,63,Chinese,3.5
814,hEpCJXGI_zRhKXgW67VbFA,Las Vegas,NV,89135,36.1564004,-115.3335562,16,American,3.5
815,uP21QeqzU5E3azBk2_GDsw,Phoenix,AZ,85028,33.582022,-112.012003,23,American,3.5
818,-9eNGMp8XiygI8t8QFuFWw,Phoenix,AZ,85044,33.316214,-112.004239,255,American,3.5
819,Z-rDFHQUuh5gIbfadNRxsg,Phoenix,AZ,85017,33.49516793,-112.1182567,11,American,3.5
820,oM_iooopkwnS7XnVS5kqlQ,Phoenix,AZ,85040,33.4076856,-111.9793218,60,Greek,3.5
823,1qTx9z8RMz7RIYKAfnpZ0A,Las Vegas,NV,89101,36.170349,-115.144506,88,Chinese,3.5
824,sR9hPrIaG-J-GLcl4yaiLw,Phoenix,AZ,85004,33.4499524,-112.0740511,266,American,4
825,6Ve_2kEz18dvhp4q3M5I2Q,Las Vegas,NV,89108,36.2033098,-115.242248,68,Mexican,4
827,Q7Wwjcwq5ux8EbLb8-X6iQ,Phoenix,AZ,85037,33.4947098,-112.291439,85,Italian,4
828,MWyv0delstZwPcBkGzmwbA,Las Vegas,NV,89122,36.095174,-115.045194,26,American,4
830,xqoBJepL-cB-M_6Di1Sdjw,Las Vegas,NV,89109,36.1144707,-115.1692922,18,Chinese,1.5
832,Cg2h2Cn_yEs06NZP-3QQtg,Phoenix,AZ,85037,33.4814258,-112.2541537,23,Italian,4
833,gBEWJ4b2OvUmN4Oh7ju3hw,Phoenix,AZ,85028,33.58506714,-111.978469,331,Chinese,4
834,7wgNlcLTfQq8CHBob7AGHg,Phoenix,AZ,85032,33.61099223,-111.9963694,15,Chinese,3.5
836,wXXqG4igJeJwL9o5sjyMXQ,Phoenix,AZ,85032,33.60973617,-112.0137623,126,Italian,3.5
838,dWw7M_JsAVUprR86--89ZA,Las Vegas,NV,89149,36.2660802,-115.2586289,230,Asian Fusion,4.5
839,dJS3iH-odljqWS9MKEFsBA,Las Vegas,NV,89109,36.115652,-115.172511,97,American,3
840,oGYXSVs0ympLy0ur8Qnp7g,Las Vegas,NV,89107,36.1697307,-115.2055056,77,Mexican,3
841,RMXjpVB2eg8srPIIdWGLsw,Las Vegas,NV,89130,36.2183313,-115.2081814,6,American,5
842,KjOpQ4QCf-sk_dbFJX_52w,Las Vegas,NV,89117,36.1432041,-115.262866,13,American,5
843,dzKDFiWLkspVBJKGfT0M2g,Las Vegas,NV,89117,36.14358271,-115.2515591,474,Japanese,3.5
848,OOHDPE3tilNC4md8Lcx_4Q,Las Vegas,NV,89110,36.17831394,-115.0616638,76,Asian Fusion,4.5
849,uLUl_dMl6a9m774LGReDVA,Phoenix,AZ,85032,33.59741787,-111.9816356,66,Chinese,3.5
851,rYI_Dvw8ixOE-Hud-PWzbQ,Phoenix,AZ,85018,33.4804959,-111.9844634,111,Greek,4.5
853,Yn-8zix5_blucvZo3G8kPw,Las Vegas,NV,89183,36.01237167,-115.1527261,193,American,3.5
856,HGitzBs7x_fUvdTtrTacXg,Las Vegas,NV,89109,36.1073485,-115.1765836,91,Japanese,4
857,ABJjxuO6oh5D9R48-eAUdQ,Las Vegas,NV,89109,36.09549193,-115.1758354,680,American,2.5
858,JdoBiBRgeS_KKaNaU1sofA,Las Vegas,NV,89103,36.1165039,-115.2068875,65,Chinese,4
859,vBJ3qJi2Hk_OyYV_FkqCtw,Las Vegas,NV,89108,36.1975116,-115.2060571,14,Mexican,4.5
860,dblGQtHAzNy1ACis1m2shw,Las Vegas,NV,89147,36.1251172,-115.2979765,132,Chinese,3.5
862,yoHRFCn5y9_rn9n_BQr__A,Phoenix,AZ,85035,33.47066536,-112.2212125,39,American,4
